state_name,state_family,n_qutrits,class_name,candidate_name,is_valid,uses_old_codespace_only,avg_codeword_entanglement,overlap_with_old_codespace,best_depth,mean_depth,std_depth,best_size,mean_size,best_two_qubit_gate_count,mean_two_qubit_gate_count,num_qubits,best_count_ops,n_transpile_runs,successful_trials,failed_trials,status,error_message,approx_ref_depth,approx_ref_two_qubit_gate_count,approx_status,approx_error_message,fid085_best_approx_degree,fid085_best_fidelity,fid085_best_depth,fid085_best_two_qubit_gate_count,fid090_best_approx_degree,fid090_best_fidelity,fid090_best_depth,fid090_best_two_qubit_gate_count,fid095_best_approx_degree,fid095_best_fidelity,fid095_best_depth,fid095_best_two_qubit_gate_count,suite_name,is_baseline_reference,is_trivial_identity,is_baseline_equivalent,skip_reason,pipeline_stage
cycle4,cycle,4,monomial_full,sup012_P021_ph201,True,True,0.0,1.0,132.0,138.6,10.07,363.0,372.8,88.0,89.2,128.0,"{'rz': 116, 'sx': 84, 'rx': 75, 'cz': 45, 'rzz': 43, 'barrier': 8}",5,5,0,ok,,41.0,40.0,ok,,0.97,0.881565516261,38.0,36.0,0.99,0.987833544029,38.0,36.0,0.99,0.987833544029,38.0,36.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P021_ph202,True,True,0.0,1.0,134.0,140.2,9.3,368.0,377.4,88.0,89.2,128.0,"{'rz': 118, 'sx': 84, 'rx': 78, 'cz': 45, 'rzz': 43, 'barrier': 8}",5,5,0,ok,,41.0,40.0,ok,,0.97,0.881565516261,38.0,36.0,0.99,0.987833544029,38.0,36.0,0.99,0.987833544029,38.0,36.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P021_ph210,True,True,0.0,1.0,132.0,138.6,10.07,363.0,372.8,88.0,89.2,128.0,"{'rz': 116, 'sx': 84, 'rx': 75, 'cz': 45, 'rzz': 43, 'barrier': 8}",5,5,0,ok,,41.0,40.0,ok,,0.97,0.881565516261,38.0,36.0,0.99,0.987833544029,38.0,36.0,0.99,0.987833544029,38.0,36.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P021_ph211,True,True,0.0,1.0,134.0,140.2,9.3,368.0,377.4,88.0,89.2,128.0,"{'rz': 118, 'sx': 84, 'rx': 78, 'cz': 45, 'rzz': 43, 'barrier': 8}",5,5,0,ok,,41.0,40.0,ok,,0.97,0.881565516261,38.0,36.0,0.99,0.987833544029,38.0,36.0,0.99,0.987833544029,38.0,36.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P021_ph212,True,True,0.0,1.0,132.0,139.0,10.84,363.0,374.4,88.0,89.2,128.0,"{'rz': 118, 'sx': 84, 'rx': 73, 'cz': 45, 'rzz': 43, 'barrier': 8}",5,5,0,ok,,41.0,40.0,ok,,0.97,0.881565516261,38.0,36.0,0.99,0.987833544029,38.0,36.0,0.99,0.987833544029,38.0,36.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P021_ph220,True,True,0.0,1.0,131.0,138.0,10.12,363.0,372.6,88.0,89.2,128.0,"{'rz': 114, 'sx': 84, 'rx': 77, 'cz': 45, 'rzz': 43, 'barrier': 8}",5,5,0,ok,,40.0,40.0,ok,,0.95,0.967364800501,37.0,36.0,0.95,0.967364800501,37.0,36.0,0.95,0.967364800501,37.0,36.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P021_ph221,True,True,0.0,1.0,132.0,138.8,10.46,361.0,371.0,88.0,89.2,128.0,"{'rz': 114, 'sx': 84, 'rx': 75, 'cz': 45, 'rzz': 43, 'barrier': 8}",5,5,0,ok,,41.0,40.0,ok,,0.95,0.967364800501,37.0,36.0,0.95,0.967364800501,37.0,36.0,0.95,0.967364800501,37.0,36.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P021_ph222,True,True,0.0,1.0,132.0,139.0,10.84,364.0,374.2,88.0,89.2,128.0,"{'rz': 117, 'sx': 84, 'rx': 75, 'cz': 45, 'rzz': 43, 'barrier': 8}",5,5,0,ok,,41.0,40.0,ok,,0.97,0.881565516261,38.0,36.0,0.99,0.987833544029,38.0,36.0,0.99,0.987833544029,38.0,36.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P102_ph000,True,True,0.0,1.0,119.0,125.8,8.7,319.0,329.8,80.0,81.2,128.0,"{'rz': 93, 'sx': 84, 'rx': 62, 'cz': 49, 'rzz': 31, 'barrier': 8}",5,5,0,ok,,34.0,32.0,ok,,0.95,0.972417125822,31.0,28.0,0.95,0.972417125822,31.0,28.0,0.95,0.972417125822,31.0,28.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P102_ph001,True,True,0.0,1.0,120.0,125.8,7.17,314.0,323.6,80.0,81.2,128.0,"{'rz': 93, 'sx': 84, 'rx': 57, 'cz': 49, 'rzz': 31, 'barrier': 8}",5,5,0,ok,,34.0,32.0,ok,,0.96,0.881565516261,31.0,28.0,0.99,0.987833544029,31.0,28.0,0.99,0.987833544029,31.0,28.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P102_ph002,True,True,0.0,1.0,120.0,125.8,7.17,314.0,323.6,80.0,81.2,128.0,"{'rz': 93, 'sx': 84, 'rx': 57, 'cz': 49, 'rzz': 31, 'barrier': 8}",5,5,0,ok,,34.0,32.0,ok,,0.95,0.967364800501,30.0,28.0,0.95,0.967364800501,30.0,28.0,0.95,0.967364800501,30.0,28.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P102_ph010,True,True,0.0,1.0,120.0,125.8,7.17,314.0,323.6,80.0,81.2,128.0,"{'rz': 93, 'sx': 84, 'rx': 57, 'cz': 49, 'rzz': 31, 'barrier': 8}",5,5,0,ok,,34.0,32.0,ok,,0.96,0.881565516261,31.0,28.0,0.99,0.987833544029,31.0,28.0,0.99,0.987833544029,31.0,28.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P102_ph011,True,True,0.0,1.0,120.0,125.8,7.17,314.0,323.6,80.0,81.2,128.0,"{'rz': 93, 'sx': 84, 'rx': 57, 'cz': 49, 'rzz': 31, 'barrier': 8}",5,5,0,ok,,34.0,32.0,ok,,0.97,0.881565516261,31.0,28.0,0.99,0.987833544029,31.0,28.0,0.99,0.987833544029,31.0,28.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P102_ph012,True,True,0.0,1.0,120.0,126.6,8.38,321.0,331.4,80.0,81.2,128.0,"{'rz': 95, 'sx': 84, 'rx': 62, 'cz': 49, 'rzz': 31, 'barrier': 8}",5,5,0,ok,,34.0,32.0,ok,,0.96,0.881565516261,31.0,28.0,0.99,0.987833544029,31.0,28.0,0.99,0.987833544029,31.0,28.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P102_ph020,True,True,0.0,1.0,120.0,126.4,8.06,321.0,331.4,80.0,81.2,128.0,"{'rz': 95, 'sx': 84, 'rx': 62, 'cz': 49, 'rzz': 31, 'barrier': 8}",5,5,0,ok,,34.0,32.0,ok,,0.96,0.881565516261,31.0,28.0,0.99,0.987833544029,31.0,28.0,0.99,0.987833544029,31.0,28.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P102_ph021,True,True,0.0,1.0,120.0,126.0,7.46,314.0,323.6,80.0,81.2,128.0,"{'rz': 93, 'sx': 84, 'rx': 57, 'cz': 49, 'rzz': 31, 'barrier': 8}",5,5,0,ok,,34.0,32.0,ok,,0.96,0.881565516261,31.0,28.0,0.99,0.987833544029,31.0,28.0,0.99,0.987833544029,31.0,28.0,custom_states,False,False,False,,
cycle4,cycle,4,monomial_full,sup012_P102_ph022,True,True,0.0,1.0,120.0,126.4,8.06,321.0,331.4,80.0,81.2,128.0,"{'rz': 95, 'sx': 84, 'rx': 62, 'cz': 49, 'rzz': 31, 'barrier': 8}",5,5,0,ok,,34.0,32.0,ok,,0.97,0.881565516261,31.0,28.0,0.99,0.987833544029,31.0,28.0,0.99,0.987833544029,31.0,28.0,custom_states,False,False,False,,
